Observation GUID	Påträffad	Taxon ID	Vetenskapligt namn	Svenskt namn	Taxonkategori	Organismgrupp	Rödlistekategori	Observationens skyddsklass	Startdatum	Slutdatum	Starttid	Sluttid	WGS84 decimal (lat)	WGS84 decimal (lon)	SWEREF99TM X (öst)	SWEREF99TM Y (nord)	Geodetiskt datum	Koordinatnoggrannhet (m)	Lokal	Församling	Kommun	Län	Landskap	Observatör	Antal individer	Organismkvantitet	Organismkvantitetsenhet	Stadium/ålder	Kön	Aktivitet (Artportalen)	Verifieringsstatus	Osäker artbestämning	Aldrig funnen	Ej återfunnen	Projekt1 Namn	Dataset namn	Diffuserad	Skyddad
urn:lsid:artportalen.se:sighting:15151538	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-08-01	2012-08-01			57.81986	16.43368	585165	6409557	EPSG:4326	250	Tjustleden, SSO Blekhem, Sm	Törnsfall	Västervik	Kalmar	Småland	Jan Henriksson	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15151931	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-08-01	2012-08-01			57.83115	16.43842	585420	6410819	EPSG:4326	250	Tjustleden, vid Sylltorp, Sm	Törnsfall	Västervik	Kalmar	Småland	Jan Henriksson	5	5		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15505169	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-06-25	2013-06-25			63.89803	19.89729	740230	7094878	EPSG:4326	250	Brattby, Vb	Umeå socken	Umeå	Västerbotten	Västerbotten	Ralf Norberg	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15790543	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2014-04-22	2014-04-22	17:30	18:00	57.82201	14.27214	456764	6409127	EPSG:4326	250	Brunstorps Gård, Sm	Hakarp	Jönköping	Jönköping	Småland	Michael Andersson	1	1		imago/adult	hane	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15778225	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-04-30	2012-04-30	12:20	14:20	56.61171	14.19376	450514	6274455	EPSG:4326	250	Djäknabygd Dagfjärilar, Sm	Stenbrohult	Älmhult	Kronoberg	Småland	Sven G Nilsson	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15465693	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-05-24	2013-05-24			60.58375	15.60207	532988	6716576	EPSG:4326	100	Gruvriset, Dlr	Stora Kopparberg	Falun	Dalarna	Dalarna	Kalle Bergström	8	8		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15464565	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-05-22	2013-05-22			58.56964	16.23601	571893	6492795	EPSG:4326	500	Rambodal, Ög	Styrstad	Norrköping	Östergötland	Östergötland	Joakim Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15468007	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-05-27	2013-05-27			60.61201	15.65941	536098	6719753	EPSG:4326	100	Myran, Dlr	Falun	Falun	Dalarna	Dalarna	Kalle Bergström	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15484063	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-06-10	2013-06-10			57.60497	12.02353	322164	6388633	EPSG:4326	100	Långåker, Vg	Kållered	Mölndal	Västra Götaland	Västergötland	Sverker Hultengren	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15461450	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-05-18	2013-05-18			57.74439	12.92158	376284	6402151	EPSG:4326	100	Rya åsar, Vg	Borås	Borås	Västra Götaland	Västergötland	Sverker Hultengren	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15456449	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-05-10	2013-05-10			57.57216	12.42518	346016	6384000	EPSG:4326	100	Hulta, söder, Vg	Sätila	Mark	Västra Götaland	Västergötland	Sverker Hultengren	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15597822	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-08-15	2013-08-15	12:00	12:15	57.81127	14.27511	456928	6407929	EPSG:4326	25	Gripenbergsgatan, Norrängen, Sm	Huskvarna	Jönköping	Jönköping	Småland	Michael Andersson	5	5		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:15493644	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-06-18	2013-06-18			63.12453	14.8182	490831	6999477	EPSG:4326	50	Ope fllygfält, Jmt	Brunflo	Östersund	Jämtland	Jämtland	Curt Malting	11	11		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15492291	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-06-06	2013-06-06			58.69132	17.02942	617625	6507461	EPSG:4326	200	Mygghem, Srm	Oxelösund	Oxelösund	Södermanland	Södermanland	Lars Pettersson	4	4		imago/adult		friflygande	Ovaliderad	False	False	False	Privat inventering	Artportalen	False	False
urn:lsid:artportalen.se:sighting:15492469	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-06-17	2013-06-17	16:00	18:00	59.9896	15.02705	501509	6650253	EPSG:4326	500	högfors (mossgruvan) längs gamla järnväg, Vstm	Ljusnarsberg	Ljusnarsberg	Örebro	Västmanland	Pierre Blanksvärd	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15480394	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-06-07	2013-06-07			63.09519	14.819	490862	6996208	EPSG:4326	250	Brunflo Södergård äng, Jmt	Brunflo	Östersund	Jämtland	Jämtland	Magnus Magnusson	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15473525	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-06-01	2013-06-01			63.83978	20.11544	751434	7089244	EPSG:4326	25	Baggböle, Vb	Umeå socken	Umeå	Västerbotten	Västerbotten	Magnus Magnusson	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15472156	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-05-31	2013-05-31			56.0804	13.32683	395870	6216289	EPSG:4326	250	Riseberga grustag, Sk	Riseberga	Klippan	Skåne	Skåne	Leif Dehlin	12	12				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15466260	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-05-25	2013-05-25	14:00	14:45	57.97591	11.94692	319451	6430108	EPSG:4326	500	Ranebo, Jörlanda, Boh	Jörlanda	Stenungsund	Västra Götaland	Bohuslän	Thomas Liebig, Magnus Larsson, Christer Lind	10	10		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15577138	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-08-02	2013-08-02	17:40	17:55	57.81127	14.27511	456928	6407929	EPSG:4326	25	Gripenbergsgatan, Norrängen, Sm	Huskvarna	Jönköping	Jönköping	Småland	Michael Andersson, Melanie Karlsson, Timothy Karlsson	9	9		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:15473078	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-06-01	2013-06-01	10:30	13:30	57.93157	14.33346	460527	6421286	EPSG:4326	250	Gudmunderyd, Sm	Ölmstad	Jönköping	Jönköping	Småland	Michael Andersson, Melanie Karlsson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15583193	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-08-06	2013-08-06	16:50	17:30	59.85775	17.57036	643960	6638362	EPSG:4326	100	Berthåga kyrkogård, Upl	Uppsala	Uppsala	Uppsala	Uppland	Owe Rosengren, Bengt Neiss	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15556212	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-07-22	2013-07-22	14:00	16:15	59.70636	17.2965	629210	6620947	EPSG:4326	50	Finsta, 370 m NV Furubylund, Upl	Fröslunda	Enköping	Uppsala	Uppland	Gabriel Tjernberg, Catharina Tjernberg, Martin Tjernberg	5	5		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15553244	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-07-21	2013-07-21			59.70103	16.52423	585779	6619101	EPSG:4326	44	Bergbo 1, Vstm	Romfartuna	Västerås	Västmanland	Västmanland	Markus Rehnberg	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15121610	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-14	2012-07-14			57.17206	12.39666	342606	6339544	EPSG:4326	250	Valingesjön, Hl	Valinge	Varberg	Halland	Halland	David Andersson	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15142370	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-22	2012-07-22			62.41452	16.93597	600009	6921857	EPSG:4326	200	Huljen, Mpd	Selånger	Sundsvall	Västernorrland	Medelpad	Olle Hedvall	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15146501	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-28	2012-07-28			57.88585	16.15381	568416	6416585	EPSG:4326	250	Tjustleden, Frö, Sm	Odensvi	Västervik	Kalmar	Småland	Jan Henriksson	3	3		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15146502	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-28	2012-07-28			57.88817	16.15586	568533	6416846	EPSG:4326	250	Tjustleden, in mot Odensvi affär, Sm	Odensvi	Västervik	Kalmar	Småland	Jan Henriksson	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15135961	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-06	2012-07-06			59.32627	17.68338	652679	6579459	EPSG:4326	100	Alviken, Upl	Sånga	Ekerö	Stockholm	Uppland	Hans Terelius, Ylva Terelius	5	5					Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:15135971	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-21	2012-07-21			59.32627	17.68338	652679	6579459	EPSG:4326	100	Alviken, Upl	Sånga	Ekerö	Stockholm	Uppland	Hans Terelius, Ylva Terelius	5	5					Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:15148723	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-30	2012-07-30			57.42751	18.74996	725116	6371188	EPSG:4326	500	Kräklingbo Hajdeby 849, Gtl	Kräklingbo	Gotland	Gotland	Gotland	Sebbe Nilsson				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15141920	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-26	2012-07-26	16:30	17:53	57.50539	11.9876	319526	6377649	EPSG:4326	500	Kyrkobyn, Hl	Släp	Kungsbacka	Halland	Halland	Uno Unger	10	10		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15112096	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-06	2012-07-06			64.45654	21.57856	816074	7164285	EPSG:4326	125	Lappsanden, Bjuröklubb, Vb	Lövånger	Skellefteå	Västerbotten	Västerbotten	Katarina Stenman	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15544726	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-07-17	2013-07-17			63.31658	18.70178	685394	7026216	EPSG:4326	100	Höglandssjön, Ång	Själevad	Örnsköldsvik	Västernorrland	Ångermanland	Bernt Westin	1	1		imago/adult		vilande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15012794	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-27	2010-07-27	15:45	16:50	59.50829	16.60997	591124	6597756	EPSG:4326	25	Ridön, Västeräng., Vstm	Västerås-Barkarö	Västerås	Västmanland	Västmanland	Jan Bergsten							Ovaliderad	False	False	False	Uppföljning skyddade områden, gräsmarker ver 5	Artportalen	False	False
urn:lsid:artportalen.se:sighting:15012797	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-20	2010-07-20	11:15	12:25	59.55611	16.86375	605336	6603455	EPSG:4326	25	Ängsö, Lötenbacken, Tjärn SÖ 400 m., Vstm	Ängsö	Västerås	Västmanland	Västmanland	Jan Bergsten							Ovaliderad	False	False	False	Uppföljning skyddade områden, gräsmarker ver 5	Artportalen	False	False
urn:lsid:artportalen.se:sighting:15012810	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-07-27	2010-07-27	10:30	12:40	59.49821	16.70918	596767	6596774	EPSG:4326	25	Aggarön, Storängsbacken., Vstm	Kärrbo	Västerås	Västmanland	Västmanland	Jan Bergsten							Ovaliderad	False	False	False	Uppföljning skyddade områden, gräsmarker ver 5	Artportalen	False	False
urn:lsid:artportalen.se:sighting:15012811	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-25	2010-05-25	12:50	14:20	59.508	16.6125	591268	6597727	EPSG:4326	25	Ridön, Västeräng., Vstm	Västerås-Barkarö	Västerås	Västmanland	Västmanland	Jan Bergsten							Ovaliderad	False	False	False	Uppföljning skyddade områden, gräsmarker ver 5	Artportalen	False	False
urn:lsid:artportalen.se:sighting:15614096	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-09-01	2013-09-01			55.45292	13.20821	386683	6146654	EPSG:4326	100	Alstad  Trelleborgs k:n, Sk	Västra Alstad	Trelleborg	Skåne	Skåne	Christer Sjögren	3	3		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15810940	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2014-05-16	2014-05-16			60.61485	15.63967	535015	6720059	EPSG:4326	50	Linnéplan, Dlr	Falun	Falun	Dalarna	Dalarna	Kalle Bergström	3	3					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15162946	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-08-07	2012-08-07	12:00	16:00	56.05434	12.71202	357518	6214488	EPSG:4326	500	Fredriksdal, Sk	Helsingborg	Helsingborg	Skåne	Skåne	Lars G R Nilsson, Sigvard Svensson	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15172247	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-08-14	2012-08-14			56.33874	16.52857	594494	6244830	EPSG:4326	500	Seby 143, Öl	Gräsgård	Mörbylånga	Kalmar	Öland	Joakim Johansson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15176254	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-21	2012-07-21			55.46617	13.77071	422280	6147355	EPSG:4326	100	Göl SV Skreemosse, Sk	Bjäresjö	Ystad	Skåne	Skåne	Linda Strand, Olof Strand	10	10		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15163050	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-09	2012-07-09	11:30	11:30	57.01469	12.4358	344313	6321944	EPSG:4326	100	Borrås, Hl	Tvååker	Varberg	Halland	Halland	Stefan Lemurell	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15194766	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-09-03	2012-09-03			62.41452	16.93597	600009	6921857	EPSG:4326	200	Huljen, Mpd	Selånger	Sundsvall	Västernorrland	Medelpad	Olle Hedvall	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15535864	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-07-12	2013-07-12			56.0118	13.38507	399316	6208570	EPSG:4326	500	Natthall, Sk	Riseberga	Klippan	Skåne	Skåne	Lisa Olsson	5	5		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15506396	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-05-17	2013-05-17			57.69692	16.29488	577182	6395705	EPSG:4326	250	Långsjön, rastplatsen vid vägrestaurange, Sm	Hjorted	Västervik	Kalmar	Småland	Jan Henriksson	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15542314	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-05-23	2012-05-23			57.8974	16.13234	567121	6417849	EPSG:4326	50	Kyrksjön, västra sidan, Sm	Odensvi	Västervik	Kalmar	Småland	Jan Henriksson, Michael Söderström	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15505773	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-06-25	2013-06-25	16:00	17:30	59.25446	18.06131	674540	6572395	EPSG:4326	250	Högdalstopparna, Srm	Stockholm	Stockholm	Stockholm	Södermanland	Leif Godin	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15535902	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-07-12	2013-07-12	13:00	13:25	57.82656	12.14459	330434	6412978	EPSG:4326	100	Rotenvägen, lokal 1, Vg	Bergum	Göteborg	Västra Götaland	Västergötland	Magnus Unger	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15602448	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-08-20	2013-08-20			60.61774	15.77991	542687	6720464	EPSG:4326	100	Backa Danholn, Dlr	Sundborn	Falun	Dalarna	Dalarna	Kalle Bergström	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15186657	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-08-26	2012-08-26			55.99373	12.97933	373964	6207224	EPSG:4326	250	Ruderatmark, Skromberga, Sk	Ekeby	Bjuv	Skåne	Skåne	Bengt Hertzman, Kjell Wahlström, Kent Ivarsson	2	2		imago/adult	i par	parning/parningsceremonier	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15155551	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-08-03	2012-08-03	11:00	13:18	59.04333	15.56615	532486	6545015	EPSG:4326	250	grustag kilsmo, Nrk	Asker	Örebro	Örebro	Närke	Pierre Blanksvärd	3	3		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15735950	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-07-31	2013-07-31			59.76638	17.05924	615656	6627190	EPSG:4326	100	Torstuna Husby, Upl	Torstuna	Enköping	Uppsala	Uppland	Henrik Weibull							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15173109	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-08-15	2012-08-15	15:30	16:30	58.71283	16.07298	562156	6508574	EPSG:4326	100	Nybyggeängen, Kvillinge, Ög	Simonstorp	Norrköping	Östergötland	Östergötland	Mats Hjelte	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15169983	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-08-13	2012-08-13			65.41788	19.52494	709899	7262570	EPSG:4326	100	Saltmyrans torvtäkt, Pi lm	Arvidsjaur	Arvidsjaur	Norrbotten	Pite lappmark	Stefan Holmberg	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15150465	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-07-30	2012-07-30			58.05557	15.95288	556236	6435294	EPSG:4326	100	Galmern, 500 m S Galmsås, Ög	Kättilstad	Kinda	Östergötland	Östergötland	Hugo Bäckmark	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15184705	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-08-24	2012-08-24			59.44508	17.92035	665576	6593248	EPSG:4326	571	Ravalen, kraftledningsgatan väster om E4, Upl	Sollentuna	Sollentuna	Stockholm	Uppland	Fredrik Ullén	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15165861	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-08-02	2012-08-02			59.70636	17.2965	629210	6620947	EPSG:4326	50	Finsta, 370 m NV Furubylund, Upl	Fröslunda	Enköping	Uppsala	Uppland	Gabriel Tjernberg	20	20		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:15191251	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2012-08-29	2012-08-29	13:00	13:00	57.81127	14.27511	456928	6407929	EPSG:4326	25	Gripenbergsgatan, Norrängen, Sm	Huskvarna	Jönköping	Jönköping	Småland	Michael Andersson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
